Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2.91651E+15,0 to 10 Years,BBA,$56K-$109K,Nuuk,Greenland,71.7069,-42.6043,Part-Time,52363,6/6/2022,Male,Steven Myers,001-626-612-2396x04778,Purchasing Agent,Inventory Manager,Internships.com,"An Inventory Manager oversees inventory levels, coordinates stock movements, and optimizes inventory control procedures to ensure efficient stock management and product availability.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Inventory control Demand forecasting Supply chain management Data analysis Warehouse management,"Manage inventory levels, track stock, and optimize inventory processes. Ensure stock availability and minimize carrying costs. Conduct inventory audits and reconcile discrepancies.",DTE Energy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Detroit"",""State"":""Michigan"",""Zip"":""48226"",""Website"":""www.dteenergy.com"",""Ticker"":""DTE"",""CEO"":""Gerardo Norcia""}"
2.59915E+15,5 to 15 Years,B.Tech,$58K-$90K,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,Part-Time,24791,9/23/2021,Both,Tracy Patton,001-810-512-5160x955,Civil Engineer,Structural Engineer,Jobs2Careers,"A Structural Engineer designs and analyzes the structural integrity of buildings, bridges, and other structures. They ensure safety and compliance with engineering standards.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Structural engineering principles Structural analysis and design software (e.g., AutoCAD, SAP2000) Building codes and standards Project management Structural integrity assessment",Design and analyze structural components and systems for buildings and infrastructure projects. Ensure structural safety and compliance with codes and standards. Collaborate with architects and contractors.,Casey's General Stores,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Other"",""City"":""Ankeny"",""State"":""Iowa"",""Zip"":""50021"",""Website"":""www.caseys.com"",""Ticker"":""CASY"",""CEO"":""Darren Rebelez""}"
2.0176E+15,1 to 8 Years,M.Tech,$57K-$109K,Nur-Sultan,Kazakhstan,48.0196,66.9237,Temporary,76006,3/12/2023,Both,Justin Fleming,001-860-801-5372x15991,Supply Chain Manager,Demand Planner,Snagajob,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Analyze demand patterns and market trends to forecast product demand. Collaborate with production and sales teams to optimize inventory levels. Implement demand planning and forecasting tools.,Avast,"{""Sector"":""Technology and Security"",""Industry"":""Software/Technology"",""City"":""Prague, Czech Republic"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.avast.com"",""Ticker"":""AVST.L"",""CEO"":""Ondrej Vlcek""}"
1.19955E+15,2 to 10 Years,MCA,$59K-$101K,Canberra,Australia,-25.2744,133.7751,Part-Time,114565,12/14/2021,Male,Timothy Cruz,(234)337-0573x191,Account Executive,Sales Account Executive,The Muse,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Sales strategies and tactics Account management Relationship building Sales forecasting Industry and product knowledge,Identify and pursue sales opportunities with new and existing clients. Build and maintain client relationships. Meet or exceed sales targets and quotas.,China Eastern Airlines,"{""Sector"":""Aviation and Travel"",""Industry"":""Airlines & Aviation"",""City"":""Shanghai"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.ceair.com/"",""Ticker"":""600115"",""CEO"":""Ma Xulun""}"
2.62232E+15,5 to 11 Years,BBA,$63K-$129K,"Malabo (de jure),",Equatorial Guinea,1.6508,10.2679,Full-Time,56945,1/13/2022,Both,Don Bryant,999-800-6948x08810,Social Media Manager,Social Media Strategist,USAJOBS,"Social Media Strategists develop and execute social media strategies to achieve marketing goals. They analyze social media trends, create content calendars, and measure the effectiveness of social media campaigns.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Social media marketing strategy development Content planning and creation Social media advertising and targeting Data-driven decision-making Social media trends and platform updates,Develop and implement social media strategies to increase brand awareness and engagement. Create and curate content for various social media platforms. Monitor social media metrics and analyze performance.,A-Mark Precious Metals,"{""Sector"":""Mining"",""Industry"":""Wholesalers: Diversified"",""City"":""El Segundo"",""State"":""California"",""Zip"":""90245"",""Website"":""www.amark.com"",""Ticker"":""AMRK"",""CEO"":""Gregory N. Roberts""}"
2.21235E+15,3 to 11 Years,M.Tech,$65K-$92K,Muscat,Oman,21.4735,55.9754,Contract,99341,9/4/2023,Both,Lauren Martinez,756.403.7676,UI Developer,UX/UI Designer,Stack Overflow Jobs,A UX/UI Designer focuses on enhancing user experiences by designing intuitive interfaces. They consider user needs and preferences to create visually appealing and functional designs.,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma,"Design user interfaces and experiences, focusing on usability and user-centered design principles. Create wireframes and prototypes. Conduct user testing and gather feedback for design improvements.",Lloyds Banking Group,"{""Sector"":""Financial Services"",""Industry"":""Banking"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.lloydsbankinggroup.com"",""Ticker"":""LLOY"",""CEO"":""Charlie Nunn""}"
2.81876E+15,3 to 8 Years,BCA,$64K-$105K,Bangui,Central African Republic,6.6111,20.9394,Part-Time,70848,12/15/2022,Male,Stephen James,(684)874-7912,Customer Service Manager,Customer Support Manager,LinkedIn,"Customer Support Managers oversee a team of customer support representatives. They set performance goals, resolve complex customer issues, and develop strategies to improve customer satisfaction and the efficiency of support operations.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Customer support Team leadership Customer satisfaction Issue resolution Performance metrics Training and development,"Oversee the customer support team, including hiring, training, and performance management. Set and monitor customer service KPIs and targets. Handle escalated customer issues and resolutions.",Deutsche Lufthansa AG,"{""Sector"":""Aviation and Travel"",""Industry"":""Airlines & Aviation"",""City"":""Cologne"",""State"":""North Rhine-Westphalia"",""Zip"":""50667"",""Website"":""https://www.lufthansa.com/de/de/homepage"",""Ticker"":""LHAG"",""CEO"":""Carsten Spohr""}"
6.52801E+14,1 to 12 Years,M.Tech,$56K-$104K,Prague,Czech Republic,49.8175,15.473,Intern,18446,12/10/2021,Female,Meredith Levy,(893)871-3773x4771,Occupational Therapist,Geriatric Occupational Therapist,SimplyHired,A Geriatric Occupational Therapist works with elderly individuals to address age-related health issues and maintain independence and quality of life.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Geriatric assessment and evaluation Geriatric-specific occupational therapy techniques Aging-related conditions (e.g., dementia, arthritis) Fall prevention strategies Care coordination with healthcare teams Assistive technology for seniors Patient advocacy Empathy and compassion Communication skills","Focus on older adults, helping them regain independence and adapt to age-related challenges. Conduct assessments and recommend assistive devices. Enhance quality of life through therapy interventions.",Altice USA,"{""Sector"":""Telecom & Cable"",""Industry"":""Telecommunications"",""City"":""Long Island City"",""State"":""New York"",""Zip"":""11101"",""Website"":""www.alticeusa.com"",""Ticker"":""ATUS"",""CEO"":""Dennis Mathew""}"
2.2294E+15,0 to 9 Years,M.Tech,$59K-$119K,Honiara,Solomon Islands,-9.6457,160.1562,Contract,127003,5/20/2022,Male,Janet Gardner,685.852.1367,UX/UI Designer,Interaction Designer,LinkedIn,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,"Work on interaction design, defining how users interact with digital products and ensuring a seamless user journey. Create wireframes and prototypes to illustrate interactions. Collaborate with developers to implement interaction designs.",Expedia Group,"{""Sector"":""Travel and Booking"",""Industry"":""Internet Services and Retailing"",""City"":""Seattle"",""State"":""Washington"",""Zip"":""98119"",""Website"":""www.expediagroup.com"",""Ticker"":""EXPE"",""CEO"":""Peter M. Kern""}"
2.65677E+15,1 to 14 Years,MCA,$65K-$109K,Willemstad,Curacao,12.1696,-68.99,Contract,74555,11/29/2022,Male,Susan Watson,001-915-350-5084x131,Email Marketing Specialist,Email Campaign Manager,FlexJobs,"Plan, execute, and analyze email marketing campaigns to engage subscribers, increase conversions, and build brand awareness.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Email marketing strategies Email marketing platforms (e.g., MailChimp, HubSpot) Audience segmentation A/B testing Campaign analytics Copywriting HTML/CSS for email Marketing automation Communication skills Data analysis Attention to detail","Plan and execute email marketing campaigns, including segmenting lists and scheduling sends. Create compelling email content and visuals. Analyze email performance and optimize campaigns.",Charter Communications,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Stamford"",""State"":""Connecticut"",""Zip"":""6902"",""Website"":""www.charter.com"",""Ticker"":""CHTR"",""CEO"":""Christopher Winfrey""}"
2.60667E+15,3 to 15 Years,M.Com,$58K-$117K,Mbabane,Eswatini,26.5225,31.4659,Full-Time,72129,8/31/2022,Male,Alexander Mitchell,2726087949,Civil Engineer,Water Resources Engineer,Monster,"A Water Resources Engineer manages and develops water-related projects, such as dams, irrigation systems, and flood control measures, to ensure water resource sustainability.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Water resources engineering Hydrology and hydraulics Environmental impact assessment Water resource modeling software Watershed management,"Focus on water-related projects, such as flood control, water supply, and wastewater treatment. Design and manage water resource systems and infrastructure. Address water quality and conservation issues.",AmerisourceBergen,"{""Sector"":""Healthcare"",""Industry"":""Wholesalers: Health Care"",""City"":""Conshohocken"",""State"":""Pennsylvania"",""Zip"":""19428"",""Website"":""www.amerisourcebergen.com"",""Ticker"":""ABC"",""CEO"":""Steven H. Collis""}"
5.93676E+14,1 to 8 Years,M.Com,$65K-$83K,Baku,Azerbaijan,40.1431,47.5769,Contract,63283,2/28/2023,Male,Lisa Tanner,+1-521-972-6979x62980,UX/UI Designer,User Experience Designer,Dice,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Design and improve user experiences (UX) by creating intuitive and user-friendly interfaces for websites and applications. Conduct user research and usability testing. Collaborate with stakeholders to gather and incorporate feedback.,United States Steel,"{""Sector"":""Metals and Mining"",""Industry"":""Metals"",""City"":""Pittsburgh"",""State"":""Pennsylvania"",""Zip"":""15219"",""Website"":""www.ussteel.com"",""Ticker"":""X"",""CEO"":""David B. Burritt""}"
